"NAME_REF","NAME_OTHER","CHR","BIN_START","BIN_END","BIN_SIZE","GAP_BOTH","GAP_REF","GAP_OTHER","GAP_NONE","DIFF","SAME","NAME","CHRGRP","DIV"
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",17000001,18000000,1000000,0,0,0.000316,0.999684,0.000525,0.999475,"PTR_SNV","A",0.000525
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",17000001,18000000,1000000,0,0,0.000316,0.999684,0.000525,0.999475,"PTR_GAP","A",0.000316
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",18000001,19000000,1000000,0,0,0.001237,0.998763,0.001288,0.998712,"PTR_SNV","A",0.001288
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",18000001,19000000,1000000,0,0,0.001237,0.998763,0.001288,0.998712,"PTR_GAP","A",0.001237
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",19000001,20000000,1000000,0,0,0.000284,0.999716,0.000548,0.999452,"PTR_SNV","A",0.000548
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",19000001,20000000,1000000,0,0,0.000284,0.999716,0.000548,0.999452,"PTR_GAP","A",0.000284
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",20000001,21000000,1000000,0,0,0.00054,0.99946,0.001259,0.998741,"PTR_SNV","A",0.001259
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",20000001,21000000,1000000,0,0,0.00054,0.99946,0.001259,0.998741,"PTR_GAP","A",0.00054
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",21000001,22000000,1000000,0,0,0.005836,0.994164,0.000988,0.999012,"PTR_SNV","A",0.000988
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",21000001,22000000,1000000,0,0,0.005836,0.994164,0.000988,0.999012,"PTR_GAP","A",0.005836
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",22000001,23000000,1000000,0,0,0.000262,0.999738,0.000744,0.999256,"PTR_SNV","A",0.000744
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",22000001,23000000,1000000,0,0,0.000262,0.999738,0.000744,0.999256,"PTR_GAP","A",0.000262
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",23000001,24000000,1000000,0,0,0.001425,0.998575,0.000802,0.999198,"PTR_SNV","A",0.000802
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",23000001,24000000,1000000,0,0,0.001425,0.998575,0.000802,0.999198,"PTR_GAP","A",0.001425
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",24000001,25000000,1000000,0,0,0.000382,0.999618,0.000947,0.999053,"PTR_SNV","A",0.000947
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",24000001,25000000,1000000,0,0,0.000382,0.999618,0.000947,0.999053,"PTR_GAP","A",0.000382
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",25000001,26000000,1000000,0,0,0.000514,0.999486,0.001042,0.998958,"PTR_SNV","A",0.001042
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",25000001,26000000,1000000,0,0,0.000514,0.999486,0.001042,0.998958,"PTR_GAP","A",0.000514
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",26000001,27000000,1000000,0,0,0.004744,0.995256,0.000689,0.999311,"PTR_SNV","A",0.000689
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",26000001,27000000,1000000,0,0,0.004744,0.995256,0.000689,0.999311,"PTR_GAP","A",0.004744
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",27000001,28000000,1000000,0,0,0.00084,0.99916,0.000682,0.999318,"PTR_SNV","A",0.000682
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",27000001,28000000,1000000,0,0,0.00084,0.99916,0.000682,0.999318,"PTR_GAP","A",0.00084
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",28000001,29000000,1000000,0,0,0.000635,0.999365,0.000669,0.999331,"PTR_SNV","A",0.000669
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",28000001,29000000,1000000,0,0,0.000635,0.999365,0.000669,0.999331,"PTR_GAP","A",0.000635
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",29000001,30000000,1000000,0,0,0.002866,0.997134,0.001081,0.998919,"PTR_SNV","A",0.001081
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",29000001,30000000,1000000,0,0,0.002866,0.997134,0.001081,0.998919,"PTR_GAP","A",0.002866
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",30000001,31000000,1000000,0,0,5.5e-05,0.999945,3e-05,0.99997,"PTR_SNV","A",3e-05
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",30000001,31000000,1000000,0,0,5.5e-05,0.999945,3e-05,0.99997,"PTR_GAP","A",5.5e-05
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",31000001,32000000,1000000,0,0,0.000291,0.999709,0.000259,0.999741,"PTR_SNV","A",0.000259
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",31000001,32000000,1000000,0,0,0.000291,0.999709,0.000259,0.999741,"PTR_GAP","A",0.000291
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",32000001,33000000,1000000,0,0,0.000836,0.999164,0.000728,0.999272,"PTR_SNV","A",0.000728
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",32000001,33000000,1000000,0,0,0.000836,0.999164,0.000728,0.999272,"PTR_GAP","A",0.000836
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",33000001,34000000,1000000,0,0,0.00088,0.99912,0.000603,0.999397,"PTR_SNV","A",0.000603
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",33000001,34000000,1000000,0,0,0.00088,0.99912,0.000603,0.999397,"PTR_GAP","A",0.00088
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",34000001,35000000,1000000,0,0,0.000465,0.999535,0.000615,0.999385,"PTR_SNV","A",0.000615
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",34000001,35000000,1000000,0,0,0.000465,0.999535,0.000615,0.999385,"PTR_GAP","A",0.000465
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",35000001,36000000,1000000,0,0,0.000424,0.999576,0.000999,0.999001,"PTR_SNV","A",0.000999
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",35000001,36000000,1000000,0,0,0.000424,0.999576,0.000999,0.999001,"PTR_GAP","A",0.000424
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",36000001,37000000,1000000,0,0,0.003101,0.996899,0.000756,0.999244,"PTR_SNV","A",0.000756
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",36000001,37000000,1000000,0,0,0.003101,0.996899,0.000756,0.999244,"PTR_GAP","A",0.003101
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",37000001,38000000,1000000,0,0,0.00051,0.99949,0.001302,0.998698,"PTR_SNV","A",0.001302
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",37000001,38000000,1000000,0,0,0.00051,0.99949,0.001302,0.998698,"PTR_GAP","A",0.00051
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",38000001,39000000,1000000,0,0,0.001404,0.998596,0.00081,0.99919,"PTR_SNV","A",0.00081
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",38000001,39000000,1000000,0,0,0.001404,0.998596,0.00081,0.99919,"PTR_GAP","A",0.001404
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",39000001,40000000,1000000,0,0,0.00083,0.99917,0.000646,0.999354,"PTR_SNV","A",0.000646
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",39000001,40000000,1000000,0,0,0.00083,0.99917,0.000646,0.999354,"PTR_GAP","A",0.00083
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",40000001,41000000,1000000,0,0,0.001046,0.998954,0.001408,0.998592,"PTR_SNV","A",0.001408
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",40000001,41000000,1000000,0,0,0.001046,0.998954,0.001408,0.998592,"PTR_GAP","A",0.001046
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",41000001,42000000,1000000,0,0,0.003772,0.996228,0.000702,0.999298,"PTR_SNV","A",0.000702
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",41000001,42000000,1000000,0,0,0.003772,0.996228,0.000702,0.999298,"PTR_GAP","A",0.003772
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",42000001,43000000,1000000,0,0,0.001081,0.998919,0.001139,0.998861,"PTR_SNV","A",0.001139
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",42000001,43000000,1000000,0,0,0.001081,0.998919,0.001139,0.998861,"PTR_GAP","A",0.001081
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",43000001,44000000,1000000,0,0,0.000515,0.999485,0.000705,0.999295,"PTR_SNV","A",0.000705
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",43000001,44000000,1000000,0,0,0.000515,0.999485,0.000705,0.999295,"PTR_GAP","A",0.000515
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",44000001,45000000,1000000,0,0,0.000977,0.999023,0.000827,0.999173,"PTR_SNV","A",0.000827
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",44000001,45000000,1000000,0,0,0.000977,0.999023,0.000827,0.999173,"PTR_GAP","A",0.000977
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",45000001,46000000,1000000,0,0,0.000515,0.999485,0.000376,0.999624,"PTR_SNV","A",0.000376
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",45000001,46000000,1000000,0,0,0.000515,0.999485,0.000376,0.999624,"PTR_GAP","A",0.000515
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",46000001,47000000,1000000,0,0,0.000858,0.999142,0.000817,0.999183,"PTR_SNV","A",0.000817
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",46000001,47000000,1000000,0,0,0.000858,0.999142,0.000817,0.999183,"PTR_GAP","A",0.000858
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",47000001,48000000,1000000,0,0,0.000282,0.999718,0.000756,0.999244,"PTR_SNV","A",0.000756
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",47000001,48000000,1000000,0,0,0.000282,0.999718,0.000756,0.999244,"PTR_GAP","A",0.000282
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",48000001,49000000,1000000,0,0,7e-04,0.9993,0.000955,0.999045,"PTR_SNV","A",0.000955
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",48000001,49000000,1000000,0,0,7e-04,0.9993,0.000955,0.999045,"PTR_GAP","A",7e-04
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",49000001,50000000,1000000,0,0,0.000552,0.999448,0.001237,0.998763,"PTR_SNV","A",0.001237
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",49000001,50000000,1000000,0,0,0.000552,0.999448,0.001237,0.998763,"PTR_GAP","A",0.000552
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",50000001,51000000,1000000,0,0,0.000132,0.999868,0.000438,0.999562,"PTR_SNV","A",0.000438
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",50000001,51000000,1000000,0,0,0.000132,0.999868,0.000438,0.999562,"PTR_GAP","A",0.000132
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",51000001,52000000,1000000,0,0,0.001102,0.998898,0.000765,0.999235,"PTR_SNV","A",0.000765
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",51000001,52000000,1000000,0,0,0.001102,0.998898,0.000765,0.999235,"PTR_GAP","A",0.001102
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",52000001,53000000,1000000,0,0,0.000456,0.999544,0.000607,0.999393,"PTR_SNV","A",0.000607
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",52000001,53000000,1000000,0,0,0.000456,0.999544,0.000607,0.999393,"PTR_GAP","A",0.000456
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",53000001,54000000,1000000,0,0,0.000581,0.999419,0.000867,0.999133,"PTR_SNV","A",0.000867
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",53000001,54000000,1000000,0,0,0.000581,0.999419,0.000867,0.999133,"PTR_GAP","A",0.000581
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",54000001,55000000,1000000,0,0,0.000679,0.999321,0.001041,0.998959,"PTR_SNV","A",0.001041
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",54000001,55000000,1000000,0,0,0.000679,0.999321,0.001041,0.998959,"PTR_GAP","A",0.000679
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",55000001,56000000,1000000,0,0,0.000508,0.999492,0.000886,0.999114,"PTR_SNV","A",0.000886
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",55000001,56000000,1000000,0,0,0.000508,0.999492,0.000886,0.999114,"PTR_GAP","A",0.000508
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",56000001,57000000,1000000,0,0,0.097783,0.902217,0.000658,0.999342,"PTR_SNV","A",0.000658
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",56000001,57000000,1000000,0,0,0.097783,0.902217,0.000658,0.999342,"PTR_GAP","A",0.097783
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",57000001,58000000,1000000,0,0,0.049879,0.950121,0.000601,0.999399,"PTR_SNV","A",0.000601
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",57000001,58000000,1000000,0,0,0.049879,0.950121,0.000601,0.999399,"PTR_GAP","A",0.049879
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",58000001,59000000,1000000,0,0,0.000448,0.999552,0.000656,0.999344,"PTR_SNV","A",0.000656
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",58000001,59000000,1000000,0,0,0.000448,0.999552,0.000656,0.999344,"PTR_GAP","A",0.000448
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",59000001,60000000,1000000,0,0,0.000616,0.999384,0.00084,0.99916,"PTR_SNV","A",0.00084
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",59000001,60000000,1000000,0,0,0.000616,0.999384,0.00084,0.99916,"PTR_GAP","A",0.000616
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",60000001,61000000,1000000,0,0,0.000539,0.999461,0.00096,0.99904,"PTR_SNV","A",0.00096
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",60000001,61000000,1000000,0,0,0.000539,0.999461,0.00096,0.99904,"PTR_GAP","A",0.000539
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",61000001,62000000,1000000,0,0,0.000614,0.999386,0.000848,0.999152,"PTR_SNV","A",0.000848
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",61000001,62000000,1000000,0,0,0.000614,0.999386,0.000848,0.999152,"PTR_GAP","A",0.000614
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",62000001,63000000,1000000,0,0,6e-04,0.9994,0.000411,0.999589,"PTR_SNV","A",0.000411
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",62000001,63000000,1000000,0,0,6e-04,0.9994,0.000411,0.999589,"PTR_GAP","A",6e-04
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",63000001,64000000,1000000,0,0,0.00056,0.99944,0.000941,0.999059,"PTR_SNV","A",0.000941
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",63000001,64000000,1000000,0,0,0.00056,0.99944,0.000941,0.999059,"PTR_GAP","A",0.00056
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",64000001,65000000,1000000,0,0,0.000119,0.999881,0.000148,0.999852,"PTR_SNV","A",0.000148
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",64000001,65000000,1000000,0,0,0.000119,0.999881,0.000148,0.999852,"PTR_GAP","A",0.000119
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",65000001,66000000,1000000,0,0,0.000241,0.999759,0.000511,0.999489,"PTR_SNV","A",0.000511
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",65000001,66000000,1000000,0,0,0.000241,0.999759,0.000511,0.999489,"PTR_GAP","A",0.000241
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",66000001,67000000,1000000,0,0,0.000569,0.999431,0.00112,0.99888,"PTR_SNV","A",0.00112
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",66000001,67000000,1000000,0,0,0.000569,0.999431,0.00112,0.99888,"PTR_GAP","A",0.000569
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",67000001,68000000,1000000,0,0,0.001401,0.998599,0.001109,0.998891,"PTR_SNV","A",0.001109
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",67000001,68000000,1000000,0,0,0.001401,0.998599,0.001109,0.998891,"PTR_GAP","A",0.001401
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",68000001,69000000,1000000,0,0,0.000191,0.999809,0.000344,0.999656,"PTR_SNV","A",0.000344
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",68000001,69000000,1000000,0,0,0.000191,0.999809,0.000344,0.999656,"PTR_GAP","A",0.000191
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",69000001,70000000,1000000,0,0,0.001004,0.998996,0.001345,0.998655,"PTR_SNV","A",0.001345
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",69000001,70000000,1000000,0,0,0.001004,0.998996,0.001345,0.998655,"PTR_GAP","A",0.001004
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",70000001,71000000,1000000,0,0,0.000324,0.999676,0.000893,0.999107,"PTR_SNV","A",0.000893
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",70000001,71000000,1000000,0,0,0.000324,0.999676,0.000893,0.999107,"PTR_GAP","A",0.000324
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",71000001,72000000,1000000,0,0,0.000866,0.999134,0.000749,0.999251,"PTR_SNV","A",0.000749
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",71000001,72000000,1000000,0,0,0.000866,0.999134,0.000749,0.999251,"PTR_GAP","A",0.000866
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",72000001,73000000,1000000,0,0,0.000821,0.999179,0.000749,0.999251,"PTR_SNV","A",0.000749
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",72000001,73000000,1000000,0,0,0.000821,0.999179,0.000749,0.999251,"PTR_GAP","A",0.000821
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",73000001,74000000,1000000,0,0,0.001839,0.998161,0.001312,0.998688,"PTR_SNV","A",0.001312
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",73000001,74000000,1000000,0,0,0.001839,0.998161,0.001312,0.998688,"PTR_GAP","A",0.001839
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",74000001,75000000,1000000,0,0,0.000642,0.999358,0.001104,0.998896,"PTR_SNV","A",0.001104
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",74000001,75000000,1000000,0,0,0.000642,0.999358,0.001104,0.998896,"PTR_GAP","A",0.000642
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",75000001,76000000,1000000,0,0,0.000663,0.999337,0.000565,0.999435,"PTR_SNV","A",0.000565
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",75000001,76000000,1000000,0,0,0.000663,0.999337,0.000565,0.999435,"PTR_GAP","A",0.000663
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",76000001,77000000,1000000,0,0,0.000751,0.999249,0.000856,0.999144,"PTR_SNV","A",0.000856
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",76000001,77000000,1000000,0,0,0.000751,0.999249,0.000856,0.999144,"PTR_GAP","A",0.000751
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",77000001,78000000,1000000,0,0,0.003967,0.996033,0.001146,0.998854,"PTR_SNV","A",0.001146
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",77000001,78000000,1000000,0,0,0.003967,0.996033,0.001146,0.998854,"PTR_GAP","A",0.003967
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",78000001,79000000,1000000,0,0,0.000695,0.999305,0.00091,0.99909,"PTR_SNV","A",0.00091
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",78000001,79000000,1000000,0,0,0.000695,0.999305,0.00091,0.99909,"PTR_GAP","A",0.000695
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",79000001,80000000,1000000,0,0,0.000973,0.999027,0.001161,0.998839,"PTR_SNV","A",0.001161
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",79000001,80000000,1000000,0,0,0.000973,0.999027,0.001161,0.998839,"PTR_GAP","A",0.000973
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",80000001,81000000,1000000,0,0,0.002146,0.997854,0.000895,0.999105,"PTR_SNV","A",0.000895
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",80000001,81000000,1000000,0,0,0.002146,0.997854,0.000895,0.999105,"PTR_GAP","A",0.002146
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",81000001,82000000,1000000,0,0,0.001036,0.998964,0.0012,0.9988,"PTR_SNV","A",0.0012
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",81000001,82000000,1000000,0,0,0.001036,0.998964,0.0012,0.9988,"PTR_GAP","A",0.001036
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",82000001,83000000,1000000,0,0,0.002972,0.997028,0.001133,0.998867,"PTR_SNV","A",0.001133
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",82000001,83000000,1000000,0,0,0.002972,0.997028,0.001133,0.998867,"PTR_GAP","A",0.002972
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",83000001,84000000,1000000,0,0,0.000759,0.999241,0.001347,0.998653,"PTR_SNV","A",0.001347
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",83000001,84000000,1000000,0,0,0.000759,0.999241,0.001347,0.998653,"PTR_GAP","A",0.000759
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",84000001,85000000,1000000,0,0,0.00095,0.99905,0.000774,0.999226,"PTR_SNV","A",0.000774
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",84000001,85000000,1000000,0,0,0.00095,0.99905,0.000774,0.999226,"PTR_GAP","A",0.00095
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",85000001,86000000,1000000,0,0,0.00224,0.99776,0.001072,0.998928,"PTR_SNV","A",0.001072
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",85000001,86000000,1000000,0,0,0.00224,0.99776,0.001072,0.998928,"PTR_GAP","A",0.00224
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",86000001,87000000,1000000,0,0,0.000748,0.999252,0.000835,0.999165,"PTR_SNV","A",0.000835
"mPanTro3#1#chr17_hap1_hsa18","mPanTro3#2#chr17_hap2_hsa18","17",86000001,87000000,1000000,0,0,0.000748,0.999252,0.000835,0.999165,"PTR_GAP","A",0.000748
