NAME_REF,NAME_OTHER,CHR,BIN_START,BIN_END,BIN_SIZE,GAP_BOTH,GAP_REF,GAP_OTHER,DIFF,SAME
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,138000001,139000000,1000000,0.000000,0.000000,0.000792,0.999208,0.002049,0.997951
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,139000001,140000000,1000000,0.000000,0.000000,0.000516,0.999484,0.001036,0.998964
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,140000001,141000000,1000000,0.000000,0.000000,0.000445,0.999555,0.000586,0.999414
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,141000001,142000000,1000000,0.000000,0.000000,0.000867,0.999133,0.000799,0.999201
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,142000001,143000000,1000000,0.000000,0.000000,0.000719,0.999281,0.001216,0.998784
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,143000001,144000000,1000000,0.000000,0.000000,0.009812,0.990188,0.001047,0.998953
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,144000001,145000000,1000000,0.000000,0.000000,0.001502,0.998498,0.001770,0.998230
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,145000001,146000000,1000000,0.000000,0.000000,0.007671,0.992329,0.001155,0.998845
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,146000001,147000000,1000000,0.000000,0.000000,0.001109,0.998891,0.001827,0.998173
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,147000001,148000000,1000000,0.000000,0.000000,0.007474,0.992526,0.002839,0.997161
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,148000001,149000000,1000000,0.000000,0.000000,0.001991,0.998009,0.001691,0.998309
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,149000001,150000000,1000000,0.000000,0.000000,0.005167,0.994833,0.002336,0.997664
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,150000001,151000000,1000000,0.000000,0.000000,0.000598,0.999402,0.002255,0.997745
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,151000001,152000000,1000000,0.000000,0.000000,0.002158,0.997842,0.001650,0.998350
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,152000001,153000000,1000000,0.000000,0.000000,0.000943,0.999057,0.002165,0.997835
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,153000001,154000000,1000000,0.000000,0.000000,0.000741,0.999259,0.002010,0.997990
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,154000001,155000000,1000000,0.000000,0.000000,0.000588,0.999412,0.001943,0.998057
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,155000001,156000000,1000000,0.000000,0.000000,0.001017,0.998983,0.002446,0.997554
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,156000001,157000000,1000000,0.000000,0.000000,0.001065,0.998935,0.001388,0.998612
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,157000001,158000000,1000000,0.000000,0.000000,0.005242,0.994758,0.002147,0.997853
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,158000001,159000000,1000000,0.000000,0.000000,0.010936,0.989064,0.002497,0.997503
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,159000001,160000000,1000000,0.000000,0.000000,0.005823,0.994177,0.002718,0.997282
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,160000001,161000000,1000000,0.000000,0.000000,0.001411,0.998589,0.001971,0.998029
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,161000001,162000000,1000000,0.000000,0.000000,0.012773,0.987227,0.002309,0.997691
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,162000001,163000000,1000000,0.000000,0.000000,0.000961,0.999039,0.001393,0.998607
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,163000001,164000000,1000000,0.000000,0.000000,0.000953,0.999047,0.002342,0.997658
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,164000001,165000000,1000000,0.000000,0.000000,0.004204,0.995796,0.002586,0.997414
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,165000001,166000000,1000000,0.000000,0.000000,0.001804,0.998196,0.002783,0.997217
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,166000001,167000000,1000000,0.000000,0.000000,0.009353,0.990647,0.002474,0.997526
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,167000001,168000000,1000000,0.000000,0.000000,0.000959,0.999041,0.002507,0.997493
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,168000001,169000000,1000000,0.000000,0.000000,0.001220,0.998780,0.002596,0.997404
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,169000001,170000000,1000000,0.000000,0.000000,0.001178,0.998822,0.002424,0.997576
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,170000001,171000000,1000000,0.000000,0.000000,0.004751,0.995249,0.002074,0.997926
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,171000001,172000000,1000000,0.000000,0.000000,0.001030,0.998970,0.001898,0.998102
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,172000001,173000000,1000000,0.000000,0.000000,0.006886,0.993114,0.001541,0.998459
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,173000001,174000000,1000000,0.000000,0.000000,0.001995,0.998005,0.002153,0.997847
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,174000001,175000000,1000000,0.000000,0.000000,0.011013,0.988987,0.001538,0.998462
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,175000001,176000000,1000000,0.000000,0.000000,0.004818,0.995182,0.001744,0.998256
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,176000001,177000000,1000000,0.000000,0.000000,0.001807,0.998193,0.002520,0.997480
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,177000001,178000000,1000000,0.000000,0.000000,0.002207,0.997793,0.002688,0.997312
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,178000001,179000000,1000000,0.000000,0.000000,0.001011,0.998989,0.001725,0.998275
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,179000001,180000000,1000000,0.000000,0.000000,0.004832,0.995168,0.000703,0.999297
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,180000001,181000000,1000000,0.000000,0.000000,0.008793,0.991207,0.002866,0.997134
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,181000001,182000000,1000000,0.000000,0.000000,0.041677,0.958323,0.003217,0.996783
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,182000001,183000000,1000000,0.000000,0.000000,0.006828,0.993172,0.002619,0.997381
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,183000001,184000000,1000000,0.000000,0.000000,0.079200,0.920800,0.003194,0.996806
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,184000001,185000000,1000000,0.000000,0.000000,0.974936,0.025064,0.044646,0.955354
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,185000001,186000000,1000000,0.000000,0.000000,0.854765,0.145235,0.049403,0.950597
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,186000001,187000000,1000000,0.000000,0.000000,0.560646,0.439354,0.039091,0.960909
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,187000001,188000000,1000000,0.000000,0.000000,0.664827,0.335173,0.029412,0.970588
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,188000001,189000000,1000000,0.000000,0.000000,0.967988,0.032012,0.060040,0.939960
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,189000001,190000000,1000000,0.000000,0.000000,0.981150,0.018850,0.037878,0.962122
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,190000001,191000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,191000001,192000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,192000001,193000000,1000000,0.000000,0.000000,0.960708,0.039292,0.087448,0.912552
mGorGor1#M#chr4_mat_hsa17x5,mGorGor1#P#chr4_pat_hsa17x5,4,193000001,194000000,752162,0.000000,0.000000,0.917112,0.082888,0.104531,0.895469
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,1,1000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,1000001,2000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,2000001,3000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,3000001,4000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,4000001,5000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,5000001,6000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,6000001,7000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,7000001,8000000,1000000,0.000000,0.000000,0.908726,0.091274,0.122773,0.877227
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,8000001,9000000,1000000,0.000000,0.000000,0.856921,0.143079,0.084394,0.915606
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,9000001,10000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,10000001,11000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,11000001,12000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,12000001,13000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,13000001,14000000,1000000,0.000000,0.000000,0.855948,0.144052,0.015966,0.984034
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,14000001,15000000,1000000,0.000000,0.000000,0.890913,0.109087,0.013430,0.986570
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,15000001,16000000,1000000,0.000000,0.000000,0.485466,0.514534,0.015676,0.984324
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,16000001,17000000,1000000,0.000000,0.000000,0.680770,0.319230,0.010669,0.989331
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,17000001,18000000,1000000,0.000000,0.000000,0.559798,0.440202,0.002583,0.997417
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,18000001,19000000,1000000,0.000000,0.000000,0.002829,0.997171,0.002240,0.997760
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,19000001,20000000,1000000,0.000000,0.000000,0.007986,0.992014,0.000355,0.999645
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,20000001,21000000,1000000,0.000000,0.000000,0.002393,0.997607,0.001673,0.998327
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,21000001,22000000,1000000,0.000000,0.000000,0.000974,0.999026,0.002213,0.997787
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,22000001,23000000,1000000,0.000000,0.000000,0.007948,0.992052,0.002423,0.997577
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,23000001,24000000,1000000,0.000000,0.000000,0.001545,0.998455,0.002309,0.997691
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,24000001,25000000,1000000,0.000000,0.000000,0.001579,0.998421,0.001960,0.998040
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,25000001,26000000,1000000,0.000000,0.000000,0.002101,0.997899,0.002323,0.997677
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,26000001,27000000,1000000,0.000000,0.000000,0.002026,0.997974,0.002112,0.997888
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,27000001,28000000,1000000,0.000000,0.000000,0.002449,0.997551,0.002410,0.997590
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,28000001,29000000,1000000,0.000000,0.000000,0.001959,0.998041,0.002080,0.997920
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,29000001,30000000,1000000,0.000000,0.000000,0.001097,0.998903,0.001949,0.998051
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,30000001,31000000,1000000,0.000000,0.000000,0.001272,0.998728,0.002634,0.997366
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,31000001,32000000,1000000,0.000000,0.000000,0.001208,0.998792,0.001727,0.998273
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,32000001,33000000,1000000,0.000000,0.000000,0.004295,0.995705,0.001881,0.998119
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,33000001,34000000,1000000,0.000000,0.000000,0.000875,0.999125,0.001712,0.998288
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,34000001,35000000,1000000,0.000000,0.000000,0.000867,0.999133,0.001411,0.998589
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,35000001,36000000,1000000,0.000000,0.000000,0.005632,0.994368,0.001296,0.998704
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,36000001,37000000,1000000,0.000000,0.000000,0.001090,0.998910,0.001852,0.998148
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,37000001,38000000,1000000,0.000000,0.000000,0.001261,0.998739,0.002420,0.997580
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,38000001,39000000,1000000,0.000000,0.000000,0.001245,0.998755,0.001979,0.998021
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,39000001,40000000,1000000,0.000000,0.000000,0.007074,0.992926,0.002147,0.997853
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,40000001,41000000,1000000,0.000000,0.000000,0.002460,0.997540,0.002877,0.997123
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,41000001,42000000,1000000,0.000000,0.000000,0.002064,0.997936,0.002112,0.997888
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,42000001,43000000,1000000,0.000000,0.000000,0.001186,0.998814,0.001915,0.998085
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,43000001,44000000,1000000,0.000000,0.000000,0.002301,0.997699,0.001052,0.998948
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,44000001,45000000,1000000,0.000000,0.000000,0.000617,0.999383,0.000497,0.999503
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,45000001,46000000,1000000,0.000000,0.000000,0.000440,0.999560,0.000499,0.999501
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,46000001,47000000,1000000,0.000000,0.000000,0.011154,0.988846,0.001267,0.998733
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,47000001,48000000,1000000,0.000000,0.000000,0.080468,0.919532,0.005079,0.994921
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,48000001,49000000,1000000,0.000000,0.000000,0.005305,0.994695,0.002310,0.997690
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,49000001,50000000,1000000,0.000000,0.000000,0.005068,0.994932,0.002757,0.997243
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,50000001,51000000,1000000,0.000000,0.000000,0.159986,0.840014,0.004598,0.995402
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,51000001,52000000,1000000,0.000000,0.000000,0.002892,0.997108,0.001457,0.998543
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,52000001,53000000,1000000,0.000000,0.000000,0.001252,0.998748,0.001759,0.998241
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,53000001,54000000,1000000,0.000000,0.000000,0.001624,0.998376,0.001713,0.998287
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,54000001,55000000,1000000,0.000000,0.000000,0.002428,0.997572,0.001681,0.998319
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,55000001,56000000,1000000,0.000000,0.000000,0.000938,0.999062,0.001586,0.998414
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,56000001,57000000,1000000,0.000000,0.000000,0.009950,0.990050,0.002139,0.997861
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,57000001,58000000,1000000,0.000000,0.000000,0.000764,0.999236,0.001979,0.998021
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,58000001,59000000,1000000,0.000000,0.000000,0.000989,0.999011,0.002461,0.997539
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,59000001,60000000,1000000,0.000000,0.000000,0.003437,0.996563,0.001502,0.998498
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,60000001,61000000,1000000,0.000000,0.000000,0.004808,0.995192,0.001467,0.998533
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,61000001,62000000,1000000,0.000000,0.000000,0.001200,0.998800,0.000949,0.999051
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,62000001,63000000,1000000,0.000000,0.000000,0.006886,0.993114,0.001333,0.998667
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,63000001,64000000,1000000,0.000000,0.000000,0.003388,0.996612,0.001473,0.998527
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,64000001,65000000,1000000,0.000000,0.000000,0.003189,0.996811,0.002317,0.997683
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,65000001,66000000,1000000,0.000000,0.000000,0.001209,0.998791,0.002167,0.997833
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,66000001,67000000,1000000,0.000000,0.000000,0.003485,0.996515,0.003481,0.996519
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,67000001,68000000,1000000,0.000000,0.000000,0.027188,0.972812,0.003281,0.996719
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,68000001,69000000,1000000,0.000000,0.000000,0.007061,0.992939,0.002177,0.997823
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,69000001,70000000,1000000,0.000000,0.000000,0.001007,0.998993,0.002093,0.997907
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,70000001,71000000,1000000,0.000000,0.000000,0.021782,0.978218,0.002256,0.997744
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,71000001,72000000,1000000,0.000000,0.000000,0.000965,0.999035,0.002194,0.997806
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,72000001,73000000,1000000,0.000000,0.000000,0.008045,0.991955,0.002610,0.997390
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,73000001,74000000,1000000,0.000000,0.000000,0.003035,0.996965,0.002521,0.997479
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,74000001,75000000,1000000,0.000000,0.000000,0.005055,0.994945,0.001312,0.998688
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,75000001,76000000,1000000,0.000000,0.000000,0.010619,0.989381,0.001498,0.998502
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,76000001,77000000,1000000,0.000000,0.000000,0.670977,0.329023,0.056595,0.943405
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,77000001,78000000,1000000,0.000000,0.000000,0.695681,0.304319,0.074221,0.925779
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,78000001,79000000,1000000,0.000000,0.000000,0.399901,0.600099,0.076734,0.923266
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,79000001,80000000,1000000,0.000000,0.000000,0.193581,0.806419,0.076889,0.923111
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,80000001,81000000,1000000,0.000000,0.000000,0.135290,0.864710,0.053429,0.946571
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,81000001,82000000,1000000,0.000000,0.000000,0.387581,0.612419,0.002562,0.997438
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,82000001,83000000,1000000,0.000000,0.000000,0.003935,0.996065,0.001709,0.998291
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,83000001,84000000,1000000,0.000000,0.000000,0.008342,0.991658,0.002831,0.997169
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,84000001,85000000,1000000,0.000000,0.000000,0.004159,0.995841,0.002933,0.997067
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,85000001,86000000,1000000,0.000000,0.000000,0.049972,0.950028,0.002684,0.997316
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,86000001,87000000,1000000,0.000000,0.000000,0.035630,0.964370,0.001260,0.998740
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,87000001,88000000,1000000,0.000000,0.000000,0.051286,0.948714,0.004350,0.995650
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,88000001,89000000,1000000,0.000000,0.000000,0.462713,0.537287,0.003302,0.996698
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,89000001,90000000,1000000,0.000000,0.000000,0.122737,0.877263,0.003432,0.996568
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,90000001,91000000,1000000,0.000000,0.000000,0.014955,0.985045,0.004001,0.995999
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,91000001,92000000,1000000,0.000000,0.000000,0.007200,0.992800,0.002952,0.997048
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,92000001,93000000,1000000,0.000000,0.000000,0.006971,0.993029,0.002871,0.997129
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,93000001,94000000,1000000,0.000000,0.000000,0.000746,0.999254,0.001887,0.998113
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,94000001,95000000,1000000,0.000000,0.000000,0.000508,0.999492,0.001221,0.998779
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,95000001,96000000,1000000,0.000000,0.000000,0.000745,0.999255,0.001485,0.998515
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,96000001,97000000,1000000,0.000000,0.000000,0.006897,0.993103,0.002457,0.997543
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,97000001,98000000,1000000,0.000000,0.000000,0.000527,0.999473,0.000314,0.999686
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,98000001,99000000,1000000,0.000000,0.000000,0.000324,0.999676,0.001215,0.998785
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,99000001,100000000,1000000,0.000000,0.000000,0.002671,0.997329,0.001441,0.998559
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,100000001,101000000,1000000,0.000000,0.000000,0.002565,0.997435,0.002117,0.997883
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,101000001,102000000,1000000,0.000000,0.000000,0.003640,0.996360,0.002386,0.997614
mGorGor1#M#chr5_mat_hsa6,mGorGor1#P#chr5_pat_hsa6,5,102000001,103000000,1000000,0.000000,0.000000,0.000059,0.999941,0.000002,0.999998
